ORDERNUMBER,ORDERDATE,ORDERLINENUMBER,QUANTITY,PRICEEACH,SALES,STATUS,PRODUCTLINE,HASMSRP,CODE,CUSTOMER,CITY,STATE,DEALSIZE,ACTIVECUSTOMER
13473,2019-04-29,3,102,179.26,18218.08,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Houston,TX,Small,Active
14678,2019-06-14,3,128,173.91,22294.35,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Macon,GA,Small,Active
14944,2019-07-16,1,108,187.72,20273.32,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Augusta,GA,Small,Active
13371,2019-08-17,5,161,152.86,24660.99,Shipped,Fresh Produce Fruits,1,10136,WALMART,Fort Worth,TX,Small,Active
11918,2019-09-08,14,162,149.37,24147.05,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Savannah,GA,Small,Active
12443,2019-10-11,9,109,175.59,19072.78,Shipped,Fresh Produce Fruits,1,10136,WALMART,Tampa,FL,Small,Active
12157,2019-10-21,6,141,132.7,18661.47,Shipped,Fresh Produce Fruits,1,10136,COSTCO,San Antonio,TX,Small,Active
12295,2019-11-04,13,145,125.75,18202.6,Shipped,Fresh Produce Fruits,1,10136,WALMART,Houston,TX,Small,Active
11461,2019-11-17,17,110,189.22,20890.62,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Fort Worth,TX,Small,Active
14383,2019-11-29,10,140,185.27,25924.76,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Corpus Christi,TX,Small,Active
14283,2019-12-10,5,166,194.96,32337.14,Shipped,Fresh Produce Fruits,1,10136,COSTCO,San Antonio,TX,Medium,Active
11497,2020-01-20,6,129,128.78,16564.5,Shipped,Fresh Produce Fruits,1,10136,WALMART,El Paso,TX,Small,Active
15234,2020-02-17,4,164,145.87,23867.8,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Cape Coral,FL,Small,Active
14510,2020-03-10,3,155,161.68,25004.58,Shipped,Fresh Produce Fruits,1,10136,WALMART,Cape Coral,FL,Small,Active
12097,2020-05-30,3,136,172.06,23400.8,Shipped,Fresh Produce Fruits,1,10136,WALMART,El Paso,TX,Small,Active
14889,2018-02-17,18,154,188.69,29064.31,Shipped,Dairy,1,10136,COSTCO,Galveston,TX,Medium,Active
11619,2018-04-28,9,140,187.78,26251.07,Shipped,Dairy,1,10136,COSTCO,Augusta,GA,Small,Active
12818,2018-06-16,2,164,172.55,28221.12,Shipped,Dairy,1,10136,WALMART,Columbus,GA,Medium,Active
13746,2018-08-10,13,155,171.11,26585.42,Shipped,Dairy,1,10136,COSTCO,Baton Rouge,LA,Medium,Active
14080,2018-10-06,11,163,174.17,28367.98,Shipped,Dairy,1,10136,WALMART,San Antonio,TX,Medium,Active
12041,2018-10-23,7,123,197.06,24239.84,Shipped,Dairy,1,10136,COSTCO,Savannah,GA,Medium,Active
14520,2018-11-08,10,124,157.84,19580.29,Shipped,Dairy,1,10136,WALMART,Jacksonville,FL,Medium,Active
14366,2018-11-14,7,120,183.97,22135.36,Shipped,Dairy,1,10136,WALMART,Atlanta,GA,Small,Active
14551,2018-11-26,4,164,207.68,33987.74,Shipped,Dairy,1,10136,WALMART,Galveston,TX,Medium,Active
12287,2019-01-09,6,130,198.25,25680.99,Shipped,Dairy,1,10136,,,,Small,Active
12601,2019-02-19,10,138,203.8,28186.33,Shipped,Dairy,1,10136,WALMART,Austin,TX,Medium,Active
12847,2019-05-07,1,106,179.6,19111.21,Shipped,Dairy,1,10136,COSTCO,Austin,TX,Small,Active
13666,2019-06-24,15,134,195.29,26098.49,Shipped,Dairy,1,10136,COSTCO,Houston,TX,Small,Active
14360,2019-07-21,2,128,173.75,22176.23,Shipped,Dairy,1,10136,WALMART,El Paso,TX,Medium,Active
14430,2019-08-20,4,134,175.6,23577.37,Shipped,Dairy,1,10136,WALMART,Corpus Christi,TX,Small,Active
11898,2019-09-15,13,109,209.58,22812.59,Shipped,Dairy,1,10136,WALMART,Atlanta,GA,Small,Active
13323,2019-10-14,7,153,203.96,31286.54,Shipped,Dairy,1,10136,WALMART,Palm Beach,FL,Small,Active
15221,2019-11-01,15,118,192.42,22668.65,Shipped,Dairy,1,10136,WALMART,Fort Worth,TX,Small,Active
15221,2019-11-01,15,112,200.75,22394.22,Shipped,Dairy,1,10136,WALMART,Baton Rouge,LA,Small,Active
13781,2019-11-10,5,148,125.92,18618.13,Shipped,Dairy,1,10136,COSTCO,Shreveport,LA,Small,Active
11915,2019-11-22,3,105,192.52,20255.75,Shipped,Dairy,1,10136,WALMART,Savannah,GA,Small,Active
12320,2019-12-02,6,134,162.57,21779.94,Shipped,Dairy,1,10136,COSTCO,Houston,TX,Small,Active
14439,2020-01-31,5,120,186.53,22356.26,Shipped,Dairy,1,10136,WALMART,Houston,TX,Small,Active
14215,2020-03-01,5,157,187.91,29502.82,Shipped,Dairy,1,10136,COSTCO,Houston,TX,Medium,Active
14159,2020-03-30,18,135,177.87,24029.62,Shipped,Dairy,1,10136,COSTCO,Atlanta,GA,Small,Active
14731,2020-04-01,7,110,171.36,18929.28,Shipped,Dairy,1,10136,COSTCO,Macon,GA,Small,Active
13653,2020-05-06,1,130,157.74,20441.47,Shipped,Dairy,1,10136,WALMART,Fort Worth,TX,Medium,Active
13677,2018-01-29,13,144,221.77,31861.8,Shipped,Fresh Produce Fruits,1,10136,WALMART,Houston,TX,Small,Active
11443,2018-03-25,1,134,210.39,28266.37,Shipped,Fresh Produce Fruits,1,10136,WALMART,Palm Beach,FL,Medium,Active
12754,2018-05-28,13,124,202.46,25159.3,Shipped,Fresh Produce Fruits,1,10136,WALMART,Houston,TX,Small,Active
11600,2018-07-16,2,118,188.74,22231.0,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Texas City,TX,Small,Active
13750,2018-09-19,10,111,208.0,23106.11,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Jacksonville,FL,Small,Active
11733,2018-10-20,3,124,183.92,22797.29,Shipped,Fresh Produce Fruits,1,10136,WALMART,Jacksonville,FL,Medium,Active
14567,2018-11-05,1,135,164.76,22313.3,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Galveston,TX,Small,Active
12175,2018-11-13,10,137,214.36,29279.55,Shipped,Fresh Produce Fruits,1,10136,WALMART,Palm Beach,FL,Small,Active
12836,2018-11-21,2,136,200.37,27347.21,Shipped,Fresh Produce Fruits,1,10136,WALMART,El Paso,TX,Small,Active
14387,2018-12-05,8,150,214.92,32143.86,Shipped,Fresh Produce Fruits,1,10136,WALMART,Galveston,TX,Medium,Active
12839,2019-01-29,5,127,205.47,26048.53,Shipped,Fresh Produce Fruits,1,10136,WALMART,Atlanta,GA,Medium,Active
13904,2019-03-10,4,150,215.02,32176.25,Shipped,Fresh Produce Fruits,1,10136,WALMART,Macon,GA,Medium,Active
13473,2019-04-29,2,135,196.96,26684.87,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Houston,TX,Medium,Active
14678,2019-06-14,2,151,192.04,28966.46,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Macon,GA,Medium,Active
12884,2019-07-19,11,123,212.68,26245.11,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Texas City,TX,Medium,Active
13371,2019-08-17,4,121,198.26,24008.56,Shipped,Fresh Produce Fruits,1,10136,WALMART,Fort Worth,TX,Medium,Active
11918,2019-09-08,13,127,206.51,26163.33,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Savannah,GA,Small,Active
12443,2019-10-11,8,127,181.56,23125.68,Shipped,Fresh Produce Fruits,1,10136,WALMART,Tampa,FL,Small,Active
12157,2019-10-21,5,120,201.06,24122.62,Shipped,Fresh Produce Fruits,1,10136,COSTCO,San Antonio,TX,Medium,Active
12295,2019-11-04,7,138,155.16,21474.61,Shipped,Fresh Produce Fruits,1,10136,WALMART,Houston,TX,Small,Active
11461,2019-11-17,18,127,139.29,17729.49,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Fort Worth,TX,Small,Active
14383,2019-11-29,11,147,195.52,28818.71,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Corpus Christi,TX,Medium,Active
14283,2019-12-10,4,164,216.23,35512.92,Shipped,Fresh Produce Fruits,1,10136,COSTCO,San Antonio,TX,Medium,Active
11497,2020-01-20,5,108,218.55,23606.45,Shipped,Fresh Produce Fruits,1,10136,WALMART,El Paso,TX,Small,Active
15234,2020-02-17,5,144,221.22,31745.18,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Cape Coral,FL,Medium,Active
14510,2020-03-10,2,126,202.56,25585.71,Shipped,Fresh Produce Fruits,1,10136,WALMART,Cape Coral,FL,Small,Active
12097,2020-05-30,2,112,199.93,22293.96,Shipped,Fresh Produce Fruits,1,10136,WALMART,El Paso,TX,Small,Active
14713,2018-02-11,11,146,189.46,27730.48,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Shreveport,LA,Medium,Active
13268,2018-04-16,5,143,189.22,27019.48,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Jacksonville,FL,Medium,Active
14012,2018-06-06,2,137,187.49,25742.01,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Houston,TX,Medium,Active
12568,2018-08-08,8,128,200.3,25573.82,Shipped,Fresh Produce Fruits,1,10136,COSTCO,San Antonio,TX,Medium,Active
11954,2018-09-28,7,119,187.06,22260.82,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Houston,TX,Medium,Active
12336,2018-10-21,2,146,221.43,32344.19,Shipped,Fresh Produce Fruits,1,10136,WALMART,Fort Worth,TX,Medium,Active
14186,2018-11-07,9,100,177.52,17683.33,Shipped,Fresh Produce Fruits,1,10136,WALMART,Atlanta,GA,Medium,Active
12272,2018-11-14,9,148,213.02,31621.26,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Baton Rouge,LA,Medium,Active
14198,2018-11-26,1,150,183.77,27559.59,Shipped,Fresh Produce Fruits,1,10136,WALMART,Tampa,FL,Medium,Active
12846,2019-01-02,9,121,177.79,21590.77,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Tampa,FL,Small,Active
14287,2019-02-18,3,123,190.91,23398.05,Shipped,Fresh Produce Fruits,1,10136,WALMART,El Paso,TX,Medium,Active
12508,2019-03-20,6,124,176.41,21825.59,Shipped,Fresh Produce Fruits,1,10136,WALMART,Fort Worth,TX,Medium,Active
12847,2019-05-07,12,120,179.14,21442.95,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Austin,TX,Medium,Active
14360,2019-07-21,13,155,216.57,33674.86,Shipped,Fresh Produce Fruits,1,10136,WALMART,El Paso,TX,Medium,Active
11766,2019-08-20,1,146,219.93,32200.08,Shipped,Fresh Produce Fruits,1,10136,COSTCO,San Antonio,TX,Medium,Active
14439,2019-09-09,4,108,223.25,24203.64,Shipped,Fresh Produce Fruits,1,10136,WALMART,Fort Worth,TX,Small,Active
12048,2019-10-14,9,133,184.67,24575.89,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Fort Worth,TX,Medium,Active
15269,2019-10-22,1,142,202.7,28768.85,Shipped,Fresh Produce Fruits,1,10136,WALMART,Dallas,TX,Small,Active
14526,2019-11-05,9,110,162.43,17819.69,Shipped,Fresh Produce Fruits,1,10136,WALMART,Houston,TX,Small,Active
14198,2019-11-20,12,155,200.66,31058.2,Shipped,Fresh Produce Fruits,1,10136,WALMART,El Paso,TX,Medium,Active
12320,2019-12-02,1,129,185.74,23884.62,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Houston,TX,Medium,Active
12503,2020-01-26,3,112,196.15,22049.95,Shipped,Fresh Produce Fruits,1,10136,WALMART,San Antonio,TX,Medium,Active
12588,2020-02-22,9,102,165.92,16938.96,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Houston,TX,Small,Active
14821,2020-03-23,2,150,196.96,29477.61,Shipped,Fresh Produce Fruits,1,10136,COSTCO,San Antonio,TX,Medium,Active
13653,2020-05-06,12,125,222.2,27852.64,Shipped,Fresh Produce Fruits,1,10136,WALMART,Fort Worth,TX,Medium,Active
14617,2018-01-31,13,145,178.24,25919.02,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Houston,TX,Medium,Active
13743,2018-03-10,5,146,203.65,29825.99,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Galveston,TX,Large,Active
11719,2018-04-01,4,132,202.4,26729.77,Shipped,Fresh Produce Vegetables,1,10136,WALMART,El Paso,TX,Large,Active
12366,2018-05-08,3,112,183.96,20687.04,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Austin,TX,Medium,Active
12483,2018-06-03,15,147,201.59,29557.37,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,El Paso,TX,Medium,Active
11664,2018-07-04,3,159,176.97,28165.03,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Jacksonville,FL,Large,Active
13067,2018-08-01,9,138,192.94,26669.24,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Corpus Christi,TX,Medium,Active
12178,2018-09-11,14,110,183.03,20120.58,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Palm Beach,FL,Medium,Active
14348,2018-09-21,7,114,221.6,25265.43,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Houston,TX,Medium,Active
11316,2018-10-11,1,123,205.67,25391.46,Shipped,Fresh Produce Vegetables,1,10136,,,,Medium,Active
14953,2018-10-22,16,156,184.33,28701.94,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Jacksonville,FL,Large,Active
11853,2018-11-05,3,132,212.72,28163.86,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Galveston,TX,Medium,Active
12162,2018-11-06,5,121,223.08,26945.06,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Dallas,TX,Medium,Active
14983,2018-11-12,7,156,220.1,34257.14,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Corpus Christi,TX,Medium,Active
12191,2018-11-14,10,142,212.45,30241.44,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Cape Coral,FL,Medium,Active
12037,2018-11-20,12,107,209.47,22317.14,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Houston,TX,Medium,Active
12881,2018-11-25,10,142,212.33,30116.34,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Austin,TX,Large,Active
14433,2018-12-02,1,126,206.95,26152.69,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Houston,TX,Large,Active
12213,2018-12-09,11,125,189.53,23682.97,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Tampa,FL,Medium,Active
12262,2019-01-16,11,159,195.0,30945.04,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Houston,TX,Medium,Active
12363,2019-02-22,2,121,212.09,25605.24,Shipped,Fresh Produce Vegetables,1,10136,WALMART,San Antonio,TX,Medium,Active
11956,2019-03-11,5,107,190.82,20368.61,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,San Antonio,TX,Medium,Active
12043,2019-04-12,1,126,207.84,26138.14,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Houston,TX,Large,Active
12267,2019-05-05,9,128,210.5,26891.56,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Houston,TX,Large,Active
14092,2019-06-01,6,121,176.02,21239.02,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Corpus Christi,TX,Medium,Active
12188,2019-06-15,8,132,175.73,23125.44,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,New Orleans,LA,Medium,Active
13285,2019-07-06,7,127,216.23,27450.25,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Columbus,GA,Medium,Active
14302,2019-07-20,9,131,181.59,23727.71,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,San Antonio,TX,Medium,Active
13655,2019-08-06,7,145,181.2,26225.07,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Corpus Christi,TX,Medium,Active
12929,2019-08-19,5,104,195.28,20301.69,Shipped,Fresh Produce Vegetables,1,10136,WALMART,San Antonio,TX,Medium,Active
11506,2019-08-30,5,137,198.83,27246.38,Shipped,Fresh Produce Vegetables,1,10136,WALMART,San Antonio,TX,Medium,Active
14740,2019-09-08,12,146,187.8,27365.49,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Austin,TX,Small,Active
12539,2018-10-05,9,107,206.79,22204.95,Shipped,Fresh Produce Vegetables,1,10136,WALMART,El Paso,TX,Medium,Active
12115,2019-10-13,9,123,208.16,25665.2,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Dallas,TX,Large,Active
13665,2019-10-16,3,150,184.99,27688.41,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Dallas,TX,Large,Active
15147,2019-10-22,3,143,220.42,31525.62,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Galveston,TX,Medium,Active
14683,2019-11-04,11,156,196.58,30664.47,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Fort Worth,TX,Medium,Active
13530,2019-11-05,12,131,217.78,28539.84,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Austin,TX,Medium,Active
13688,2019-11-17,11,117,200.73,23500.87,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Galveston,TX,Medium,Active
12548,2019-11-19,3,135,195.38,26430.69,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Jacksonville,FL,Small,Active
13473,2019-11-24,4,146,220.39,32256.44,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Corpus Christi,TX,Medium,Active
12895,2019-12-01,6,172,217.84,37468.18,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,El Paso,TX,Large,Active
12081,2019-12-10,12,148,218.42,32303.21,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Houston,TX,Small,Active
14106,2020-01-10,1,145,200.52,29094.68,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Savannah,GA,Medium,Active
13572,2020-01-20,9,130,176.07,22826.23,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Palm Beach,FL,Small,Active
11592,2020-02-09,3,141,208.16,29438.41,Shipped,Fresh Produce Vegetables,1,10136,WALMART,San Antonio,TX,Large,Active
12588,2020-02-22,6,154,183.55,28232.55,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Houston,TX,Medium,Active
15210,2020-03-15,5,98,186.78,18264.85,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Houston,TX,Medium,Active
14098,2020-04-14,1,163,182.62,29846.83,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Tampa,FL,Large,Active
14131,2020-05-03,9,166,205.74,34238.83,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Houston,TX,Large,Active
13288,2020-05-17,6,119,191.8,22890.47,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Augusta,GA,Medium,Active
13845,2020-05-31,8,137,191.19,26267.91,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Dallas,TX,Medium,Active
14713,2018-02-11,13,143,211.05,30148.32,Shipped,Bread,1,10136,COSTCO,Shreveport,LA,Medium,Active
13268,2018-04-16,7,125,212.49,26545.36,Shipped,Bread,1,10136,COSTCO,Jacksonville,FL,Small,Active
14012,2018-06-06,4,163,177.01,28815.7,Shipped,Bread,1,10136,COSTCO,Houston,TX,Medium,Active
12568,2018-08-08,10,141,177.58,25022.17,Shipped,Bread,1,10136,COSTCO,San Antonio,TX,Small,Active
11954,2018-09-28,9,117,186.4,21896.12,Shipped,Bread,1,10136,COSTCO,Houston,TX,Small,Active
14953,2018-10-22,1,161,203.73,32839.81,Shipped,Bread,1,10136,COSTCO,Jacksonville,FL,Medium,Active
14186,2018-11-07,11,120,220.79,26403.85,Shipped,Bread,1,10136,WALMART,Atlanta,GA,Medium,Active
12272,2018-11-14,11,167,158.85,26453.6,Shipped,Bread,1,10136,COSTCO,Baton Rouge,LA,Medium,Active
14198,2018-11-26,3,118,187.06,22101.55,Shipped,Bread,1,10136,WALMART,Tampa,FL,Medium,Active
12846,2019-01-02,11,165,206.46,34046.87,Shipped,Bread,1,10136,COSTCO,Tampa,FL,Medium,Active
14287,2019-02-18,5,120,197.05,23740.25,Shipped,Bread,1,10136,WALMART,El Paso,TX,Small,Active
12508,2019-03-20,8,133,204.19,27168.65,Shipped,Bread,1,10136,WALMART,Fort Worth,TX,Medium,Active
12847,2019-05-07,14,131,205.7,26928.95,Shipped,Bread,1,10136,COSTCO,Austin,TX,Medium,Active
14360,2019-07-21,15,151,222.45,33513.83,Shipped,Bread,1,10136,WALMART,El Paso,TX,Medium,Active
11766,2019-08-20,3,154,195.26,30118.54,Shipped,Bread,1,10136,COSTCO,San Antonio,TX,Medium,Active
14439,2019-09-09,6,111,175.29,19466.02,Shipped,Bread,1,10136,WALMART,Fort Worth,TX,Small,Active
12048,2019-10-14,11,141,212.41,29963.18,Shipped,Bread,1,10136,COSTCO,Fort Worth,TX,Medium,Active
15269,2019-10-22,3,134,175.23,23563.73,Shipped,Bread,1,10136,WALMART,Dallas,TX,Small,Active
11386,2019-11-09,6,139,212.91,29636.9,Shipped,Bread,1,10136,WALMART,Jacksonville,FL,Medium,Active
14198,2019-11-20,7,133,216.91,28817.41,Shipped,Bread,1,10136,WALMART,El Paso,TX,Small,Active
12320,2019-12-02,2,165,201.73,33311.64,Shipped,Bread,1,10136,COSTCO,Houston,TX,Medium,Active
12503,2020-01-26,5,110,174.89,19237.65,Shipped,Bread,1,10136,WALMART,San Antonio,TX,Small,Active
12588,2020-02-22,12,137,215.14,29485.31,Shipped,Bread,1,10136,COSTCO,Houston,TX,Medium,Active
14821,2020-03-23,4,118,197.01,23248.25,Shipped,Bread,1,10136,COSTCO,San Antonio,TX,Small,Active
13653,2020-05-06,14,142,223.36,31698.27,Shipped,Bread,1,10136,WALMART,Fort Worth,TX,Medium,Active
14504,2018-03-03,9,120,187.33,22457.64,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Fort Worth,TX,Small,Active
12366,2018-05-08,13,121,163.07,19765.63,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Austin,TX,Small,Active
13950,2018-07-02,10,148,189.31,28101.85,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,San Antonio,TX,Medium,Active
12493,2018-09-05,10,149,180.7,26981.63,Shipped,Fresh Produce Vegetables,1,10136,WALMART,El Paso,TX,Medium,Active
12563,2018-10-10,5,96,205.89,19865.82,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Cape Coral,FL,Small,Active
13865,2018-11-04,5,122,179.05,21847.48,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Palm Beach,FL,Small,Active
14983,2018-11-12,17,149,162.01,24197.03,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Corpus Christi,TX,Small,Active
11366,2018-11-20,6,143,212.0,30285.27,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Dallas,TX,Medium,Active
14433,2018-12-02,11,117,182.23,21387.34,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Houston,TX,Small,Active
12011,2019-01-15,5,157,172.19,27022.95,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Dallas,TX,Small,Active
12363,2019-02-22,12,121,180.8,21871.22,Shipped,Fresh Produce Vegetables,1,10136,WALMART,San Antonio,TX,Medium,Active
11647,2019-04-09,6,134,172.84,23244.48,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Shreveport,LA,Small,Active
14947,2019-05-26,2,113,198.53,22397.42,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Dallas,TX,Small,Active
11418,2019-07-02,2,149,199.99,29781.88,Shipped,Fresh Produce Vegetables,1,10136,WALMART,El Paso,TX,Medium,Active
13027,2019-08-02,6,123,189.42,23273.11,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Tampa,FL,Small,Active
11506,2019-08-30,15,162,153.06,24780.66,Shipped,Fresh Produce Vegetables,1,10136,WALMART,San Antonio,TX,Medium,Active
13566,2018-10-04,8,130,178.63,23262.91,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Galveston,TX,Medium,Active
13665,2019-10-16,13,123,201.98,24785.68,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Dallas,TX,Small,Active
12847,2019-11-03,1,155,158.74,24573.44,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Augusta,GA,Medium,Active
12495,2019-11-15,10,147,172.89,25388.46,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Austin,TX,Small,Active
13473,2019-11-24,5,107,179.73,19157.21,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Corpus Christi,TX,Small,Active
14931,2020-01-06,10,136,152.03,20725.48,Shipped,Fresh Produce Vegetables,1,10136,WALMART,Corpus Christi,TX,Small,Active
12267,2020-02-10,4,115,194.82,22317.09,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,Houston,TX,Small,Active
12767,2020-03-04,9,155,212.54,32910.74,Shipped,Fresh Produce Vegetables,1,10136,COSTCO,San Antonio,TX,Medium,Active
13677,2018-01-29,16,156,219.47,34289.0,Shipped,Fresh Produce Fruits,1,10136,WALMART,Houston,TX,Medium,Active
11443,2018-03-25,4,118,218.07,25751.43,Shipped,Fresh Produce Fruits,1,10136,WALMART,Palm Beach,FL,Medium,Active
12754,2018-05-28,16,119,207.18,24726.9,Shipped,Fresh Produce Fruits,1,10136,WALMART,Houston,TX,Medium,Active
11600,2018-07-16,5,145,217.89,31557.51,Shipped,Fresh Produce Fruits,1,10136,COSTCO,Texas City,TX,Medium,Active
11358,2018-09-12,2,143,173.74,24813.65,Shipped,Fresh Produce Fruits,1,10136,WALMART,Cape Coral,FL,Medium,Active
11733,2018-10-20,6,127,179.24,22852.86,Shipped,Fresh Produce Fruits,1,10136,WALMART,Jacksonville,FL,Medium,Active
